NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009144	PURINE NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009144		159	0.5164622	1.9152428	0.0	0.006577707	0.253	3566	tags=53%, list=27%, signal=72%	
NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141	NUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009141		172	0.5076333	1.912201	0.0	0.0066847107	0.262	3566	tags=51%, list=27%, signal=69%	
ZINC HOMEOSTASIS%WIKIPATHWAYS_20210210%WP3529%HOMO SAPIENS	ZINC HOMEOSTASIS%WIKIPATHWAYS_20210210%WP3529%HOMO SAPIENS		20	0.74500173	1.9110547	0.0	0.0065521244	0.264	1448	tags=55%, list=11%, signal=62%	
COPPER ION HOMEOSTASIS%GOBP%GO:0055070	COPPER ION HOMEOSTASIS%GOBP%GO:0055070		15	0.8074728	1.8988152	0.0	0.007933854	0.32	500	tags=20%, list=4%, signal=21%	
THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 75%1428517	THE CITRIC ACID (TCA) CYCLE AND RESPIRATORY ELECTRON TRANSPORT%REACTOME DATABASE ID RELEASE 75%1428517		155	0.5074817	1.8916085	0.0	0.008958534	0.357	3566	tags=53%, list=27%, signal=72%	
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 75%1236978	CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 75%1236978		45	0.60820997	1.8898169	0.0	0.008891181	0.363	3144	tags=69%, list=24%, signal=91%	
NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME%R-HSA-9604323.1	NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME%R-HSA-9604323.1		53	0.6014269	1.88455	0.0	0.009573864	0.394	2697	tags=57%, list=21%, signal=71%	
TRNA AMINOACYLATION%GOBP%GO:0043039	TRNA AMINOACYLATION%GOBP%GO:0043039		44	0.62707216	1.8825936	0.0	0.009700319	0.404	2092	tags=39%, list=16%, signal=46%	
DEGRADATION OF GLI1 BY THE PROTEASOME%REACTOME%R-HSA-5610780.1	DEGRADATION OF GLI1 BY THE PROTEASOME%REACTOME%R-HSA-5610780.1		57	0.5895154	1.8825777	0.0	0.00947568	0.405	3144	tags=63%, list=24%, signal=83%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		78	0.5592034	1.8774303	0.0	0.009986297	0.429	3566	tags=55%, list=27%, signal=76%	
CELLULAR PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043624	CELLULAR PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043624		125	0.5213833	1.8762839	0.0	0.009989096	0.436	1362	tags=26%, list=10%, signal=29%	
OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20210210%WP623%HOMO SAPIENS	OXIDATIVE PHOSPHORYLATION%WIKIPATHWAYS_20210210%WP623%HOMO SAPIENS		40	0.63086784	1.8751513	0.0	0.00994116	0.444	3566	tags=63%, list=27%, signal=86%	
FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME%R-HSA-8854050.2	FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME%R-HSA-8854050.2		53	0.58196694	1.8735454	0.0	0.0100264065	0.453	3144	tags=60%, list=24%, signal=79%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775		68	0.5799541	1.8696988	0.0	0.010400224	0.476	3566	tags=59%, list=27%, signal=81%	
METAL ION SLC TRANSPORTERS%REACTOME DATABASE ID RELEASE 75%425410	METAL ION SLC TRANSPORTERS%REACTOME DATABASE ID RELEASE 75%425410		18	0.7554305	1.866026	0.0	0.0108053535	0.496	1351	tags=39%, list=10%, signal=43%	
ZINC ION TRANSPORT%GOBP%GO:0006829	ZINC ION TRANSPORT%GOBP%GO:0006829		16	0.7666822	1.8591218	0.0	0.011996432	0.541	2231	tags=63%, list=17%, signal=75%	
DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME DATABASE ID RELEASE 75%5610783	DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME DATABASE ID RELEASE 75%5610783		57	0.5772624	1.854256	0.0	0.012875645	0.575	3144	tags=61%, list=24%, signal=81%	
ZINC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071577	ZINC ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0071577		15	0.76814383	1.8536301	0.0018796993	0.012759799	0.578	2231	tags=67%, list=17%, signal=80%	
ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 75%1236974	ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 75%1236974		82	0.54225427	1.848446	0.001934236	0.013415646	0.602	2364	tags=43%, list=18%, signal=52%	
CRISTAE FORMATION%GOBP%GO:0042407	CRISTAE FORMATION%GOBP%GO:0042407		28	0.66071504	1.8426505	0.0	0.014643042	0.645	3207	tags=68%, list=25%, signal=90%	
DNA DAMAGE RECOGNITION IN GG-NER%REACTOME DATABASE ID RELEASE 75%5696394	DNA DAMAGE RECOGNITION IN GG-NER%REACTOME DATABASE ID RELEASE 75%5696394		37	0.6288908	1.8424076	0.0	0.014403103	0.646	2106	tags=49%, list=16%, signal=58%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108		90	0.54391396	1.8352603	0.0	0.015579882	0.681	3566	tags=52%, list=27%, signal=72%	
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 75%180585	VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME DATABASE ID RELEASE 75%180585		52	0.5896055	1.8326325	0.0	0.015906816	0.7	3144	tags=62%, list=24%, signal=81%	
DETOXIFICATION%GOBP%GO:0098754	DETOXIFICATION%GOBP%GO:0098754		29	0.6528762	1.8302847	0.0	0.016223345	0.711	1509	tags=45%, list=12%, signal=51%	
CYTOSOLIC TRNA AMINOACYLATION%REACTOME%R-HSA-379716.1	CYTOSOLIC TRNA AMINOACYLATION%REACTOME%R-HSA-379716.1		22	0.70635724	1.8281984	0.0	0.016477259	0.726	1907	tags=50%, list=15%, signal=59%	
ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME%R-HSA-1236975.1	ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME%R-HSA-1236975.1		92	0.5334131	1.8276069	0.002008032	0.01635414	0.73	3260	tags=52%, list=25%, signal=69%	
NEGATIVE REGULATION OF EXOCYTOSIS%GOBP%GO:0045920	NEGATIVE REGULATION OF EXOCYTOSIS%GOBP%GO:0045920		18	0.7179201	1.82415	0.0056179776	0.016984656	0.748	266	tags=22%, list=2%, signal=23%	
STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 75%69541	STABILIZATION OF P53%REACTOME DATABASE ID RELEASE 75%69541		56	0.5642756	1.817328	0.0	0.018747294	0.778	3144	tags=59%, list=24%, signal=77%	
VPU MEDIATED DEGRADATION OF CD4%REACTOME DATABASE ID RELEASE 75%180534	VPU MEDIATED DEGRADATION OF CD4%REACTOME DATABASE ID RELEASE 75%180534		51	0.586621	1.816305	0.0	0.018761303	0.784	3144	tags=61%, list=24%, signal=80%	
ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980	ENERGY DERIVATION BY OXIDATION OF ORGANIC COMPOUNDS%GOBP%GO:0015980		140	0.49295226	1.8111675	0.0	0.020118847	0.809	3566	tags=48%, list=27%, signal=65%	
GLI3 IS PROCESSED TO GLI3R BY THE PROTEASOME%REACTOME DATABASE ID RELEASE 75%5610785	GLI3 IS PROCESSED TO GLI3R BY THE PROTEASOME%REACTOME DATABASE ID RELEASE 75%5610785		57	0.5772624	1.8095338	0.0	0.020309279	0.814	3144	tags=61%, list=24%, signal=81%	
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%R-HSA-69610.4	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%R-HSA-69610.4		50	0.57373685	1.8093058	0.0	0.020113569	0.815	3144	tags=60%, list=24%, signal=79%	
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME DATABASE ID RELEASE 75%75815	UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME DATABASE ID RELEASE 75%75815		51	0.57823235	1.8055801	0.0	0.020883383	0.829	3144	tags=61%, list=24%, signal=80%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120		39	0.5997585	1.80474	0.0	0.02092996	0.836	3566	tags=56%, list=27%, signal=78%	
AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450408.3	AUF1 (HNRNP D0) BINDS AND DESTABILIZES MRNA%REACTOME%R-HSA-450408.3		53	0.57430154	1.79846	0.0	0.022444855	0.864	3144	tags=64%, list=24%, signal=84%	
HH MUTANTS ABROGATE LIGAND SECRETION%REACTOME DATABASE ID RELEASE 75%5387390	HH MUTANTS ABROGATE LIGAND SECRETION%REACTOME DATABASE ID RELEASE 75%5387390		55	0.568562	1.7979352	0.0	0.022261867	0.864	3144	tags=58%, list=24%, signal=76%	
HEDGEHOG LIGAND BIOGENESIS%REACTOME%R-HSA-5358346.1	HEDGEHOG LIGAND BIOGENESIS%REACTOME%R-HSA-5358346.1		57	0.5680383	1.7954357	0.0	0.022743708	0.872	3144	tags=58%, list=24%, signal=76%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		113	0.4976156	1.7938703	0.0	0.022813775	0.876	3566	tags=52%, list=27%, signal=71%	
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 75%349425	AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 75%349425		51	0.56927496	1.7920221	0.0018796993	0.02310953	0.881	3144	tags=61%, list=24%, signal=80%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-DEPENDENT%GOBP%GO:0002479	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I, TAP-DEPENDENT%GOBP%GO:0002479		70	0.5432452	1.79184	0.0	0.022794042	0.881	3260	tags=59%, list=25%, signal=78%	
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%R-HSA-211733.1	REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%R-HSA-211733.1		49	0.58037895	1.790925	0.0	0.022809329	0.884	3144	tags=61%, list=24%, signal=81%	
MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20210210%WP4324%HOMO SAPIENS	MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20210210%WP4324%HOMO SAPIENS		45	0.58662087	1.7881049	0.0	0.023639105	0.893	3566	tags=60%, list=27%, signal=82%	
SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME%R-HSA-174113.3	SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME%R-HSA-174113.3		54	0.56345683	1.7879905	0.0	0.023368472	0.894	3144	tags=59%, list=24%, signal=78%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		92	0.51505655	1.7865312	0.0	0.023529863	0.899	3814	tags=59%, list=29%, signal=83%	
HH MUTANTS ARE DEGRADED BY ERAD%REACTOME%R-HSA-5362768.2	HH MUTANTS ARE DEGRADED BY ERAD%REACTOME%R-HSA-5362768.2		54	0.5654899	1.7849528	0.0	0.023859395	0.902	3144	tags=57%, list=24%, signal=75%	
DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME%R-HSA-5678895.3	DEFECTIVE CFTR CAUSES CYSTIC FIBROSIS%REACTOME%R-HSA-5678895.3		57	0.5527469	1.7841039	0.0	0.023888871	0.905	3144	tags=54%, list=24%, signal=71%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0042590	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0042590		75	0.5340721	1.7778476	0.0	0.025974661	0.931	3260	tags=57%, list=25%, signal=76%	
DEGRADATION OF DVL%REACTOME%R-HSA-4641258.2	DEGRADATION OF DVL%REACTOME%R-HSA-4641258.2		54	0.5603581	1.7778022	0.0	0.025655078	0.931	3144	tags=59%, list=24%, signal=78%	
TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY	TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY		36	0.60482574	1.7704043	0.0	0.028167736	0.948	2092	tags=39%, list=16%, signal=46%	
BBSOME-MEDIATED CARGO-TARGETING TO CILIUM%REACTOME DATABASE ID RELEASE 75%5620922	BBSOME-MEDIATED CARGO-TARGETING TO CILIUM%REACTOME DATABASE ID RELEASE 75%5620922		20	0.69009763	1.7663368	0.0018382353	0.029443868	0.956	1237	tags=30%, list=10%, signal=33%	
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.2	P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.2		50	0.57373685	1.7658633	0.0	0.02934051	0.958	3144	tags=60%, list=24%, signal=79%	
UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.3	UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%R-HSA-69601.3		50	0.57373685	1.7611598	0.0019455253	0.031044077	0.967	3144	tags=60%, list=24%, signal=79%	
SCF-DEPENDENT PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0031146	SCF-DEPENDENT PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GOBP%GO:0031146		84	0.51666653	1.7610886	0.0	0.030691681	0.967	2008	tags=39%, list=15%, signal=46%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3	RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.3		90	0.51225895	1.7596673	0.0	0.03101182	0.969	3566	tags=52%, list=27%, signal=72%	
NUCLEOTIDE-EXCISION REPAIR, DNA DAMAGE RECOGNITION%GOBP%GO:0000715	NUCLEOTIDE-EXCISION REPAIR, DNA DAMAGE RECOGNITION%GOBP%GO:0000715		23	0.6633903	1.7552887	0.0	0.03263806	0.975	2106	tags=43%, list=16%, signal=52%	
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GOBP%GO:0006418		41	0.58395976	1.7542626	0.0019120459	0.032777715	0.977	2092	tags=37%, list=16%, signal=43%	
CDT1 ASSOCIATION WITH THE CDC6:ORC:ORIGIN COMPLEX%REACTOME DATABASE ID RELEASE 75%68827	CDT1 ASSOCIATION WITH THE CDC6:ORC:ORIGIN COMPLEX%REACTOME DATABASE ID RELEASE 75%68827		58	0.5449255	1.7521667	0.0	0.033211958	0.978	3144	tags=55%, list=24%, signal=72%	
HEDGEHOG 'ON' STATE%REACTOME DATABASE ID RELEASE 75%5632684	HEDGEHOG 'ON' STATE%REACTOME DATABASE ID RELEASE 75%5632684		71	0.5256538	1.7519027	0.0019230769	0.032944422	0.98	3144	tags=56%, list=24%, signal=74%	
MITOCHONDRIAL CIV ASSEMBLY%WIKIPATHWAYS_20210210%WP4922%HOMO SAPIENS	MITOCHONDRIAL CIV ASSEMBLY%WIKIPATHWAYS_20210210%WP4922%HOMO SAPIENS		26	0.63385385	1.7393789	0.0057803467	0.038948443	0.994	3549	tags=58%, list=27%, signal=79%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0042776	MITOCHONDRIAL ATP SYNTHESIS COUPLED PROTON TRANSPORT%GOBP%GO:0042776		16	0.7106618	1.7354593	0.0055762082	0.040725954	0.996	3477	tags=88%, list=27%, signal=119%	
DEGRADATION OF AXIN%REACTOME DATABASE ID RELEASE 75%4641257	DEGRADATION OF AXIN%REACTOME DATABASE ID RELEASE 75%4641257		54	0.55598193	1.7350873	0.0	0.04049591	0.996	3144	tags=59%, list=24%, signal=78%	
ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING	ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING		24	0.6461639	1.7290981	0.013333334	0.043553215	0.997	1344	tags=33%, list=10%, signal=37%	
CRISTAE FORMATION%REACTOME%R-HSA-8949613.2	CRISTAE FORMATION%REACTOME%R-HSA-8949613.2		29	0.61714387	1.7283154	0.0038095238	0.04344439	0.997	3207	tags=66%, list=25%, signal=87%	
FORMATION OF ATP BY CHEMIOSMOTIC COUPLING%REACTOME%R-HSA-163210.2	FORMATION OF ATP BY CHEMIOSMOTIC COUPLING%REACTOME%R-HSA-163210.2		16	0.71099114	1.727292	0.0036697248	0.043565836	0.997	3477	tags=88%, list=27%, signal=119%	
ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 75%4608870	ASYMMETRIC LOCALIZATION OF PCP PROTEINS%REACTOME DATABASE ID RELEASE 75%4608870		55	0.547199	1.7254072	0.002008032	0.04410703	0.997	3144	tags=58%, list=24%, signal=76%	
TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350	TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350		29	0.61358505	1.7196782	0.0056497175	0.047018714	0.998	3457	tags=62%, list=27%, signal=84%	
